amount_tsh,gps_height,longitude,latitude,basin,population,public_meeting,scheme_management,permit,construction_year,extraction_type,extraction_type_class,management_group,payment_type,water_quality,quality_group,quantity,source,source_class,waterpoint_type
0.0,1736,35.23729244,-4.2030209,Internal,192,True,VWC,True,2006,other - swn 81,handpump,user-group,never pay,soft,good,enough,machine dbh,groundwater,hand pump
0.0,0,34.07404614,-3.16210787,Internal,0,True,WUG,False,0,nira/tanira,handpump,user-group,never pay,soft,good,enough,shallow well,groundwater,hand pump
50.0,83,39.44179216,-10.24563887,Ruvuma / Southern Coast,1,False,VWC,False,2012,india mark ii,handpump,user-group,per bucket,soft,good,insufficient,machine dbh,groundwater,hand pump
0.0,0,31.11569783,-1.86480742,Lake Victoria,0,True,,True,0,gravity,gravity,other,never pay,soft,good,seasonal,rainwater harvesting,surface,communal standpipe
50.0,1419,36.67311647,-3.35653753,Pangani,200,True,VWC,True,2000,gravity,gravity,user-group,per bucket,soft,good,insufficient,spring,groundwater,communal standpipe
0.0,262,38.89972602,-10.0969543,Ruvuma / Southern Coast,580,True,VWC,False,1988,other,other,user-group,never pay,salty,salty,insufficient,shallow well,groundwater,other
0.0,1605,29.79340839,-4.4375867,Lake Tanganyika,450,True,Water authority,False,1996,other,other,user-group,never pay,soft,good,enough,spring,groundwater,improved spring
0.0,1377,30.6325576,-3.57015054,Lake Tanganyika,500,True,VWC,False,2007,gravity,gravity,user-group,unknown,soft,good,insufficient,rainwater harvesting,surface,communal standpipe
0.0,878,35.80168026,-10.70472614,Ruvuma / Southern Coast,0,True,VWC,True,1983,gravity,gravity,user-group,never pay,soft,good,dry,river,surface,communal standpipe
0.0,1250,33.86727635,-1.71121079,Lake Victoria,250,,VWC,True,1997,nira/tanira,handpump,user-group,unknown,soft,good,enough,shallow well,groundwater,hand pump
1000.0,1394,34.89900678,-9.94694488,Lake Nyasa,175,True,VWC,False,1998,gravity,gravity,user-group,annually,soft,good,enough,river,surface,communal standpipe
4000.0,1512,30.22448096,-4.34234614,Lake Tanganyika,950,True,Private operator,True,1988,submersible,submersible,commercial,monthly,soft,good,enough,machine dbh,groundwater,communal standpipe
0.0,-28,39.80866026,-7.85541191,Rufiji,70,True,VWC,False,0,other,other,user-group,never pay,soft,good,enough,shallow well,groundwater,other
0.0,985,36.80263359,-3.49728393,Pangani,300,True,VWC,True,1978,gravity,gravity,user-group,unknown,soft,good,insufficient,spring,groundwater,communal standpipe
0.0,313,38.81904106,-10.49020382,Ruvuma / Southern Coast,590,True,VWC,False,1979,other,other,user-group,never pay,unknown,unknown,dry,machine dbh,groundwater,communal standpipe
0.0,0,33.47583989,-3.39235117,Internal,0,False,Parastatal,False,0,gravity,gravity,parastatal,unknown,soft,good,seasonal,rainwater harvesting,surface,communal standpipe
0.0,1790,35.42390981,-2.66330448,Internal,89,True,VWC,True,1983,mono,motorpump,user-group,never pay,soft,good,insufficient,machine dbh,groundwater,communal standpipe
0.0,0,33.19836808,-3.82646403,Internal,0,True,WUG,False,0,nira/tanira,handpump,user-group,never pay,soft,good,enough,shallow well,groundwater,hand pump
0.0,0,33.69083042,-3.06517274,Lake Victoria,0,True,WUG,False,0,nira/tanira,handpump,user-group,on failure,soft,good,enough,shallow well,groundwater,hand pump
0.0,0,30.71609028,-1.2857798,Lake Victoria,0,True,WUG,True,0,gravity,gravity,user-group,never pay,soft,good,dry,spring,groundwater,other
0.0,1281,36.86735095,-3.33430401,Pangani,68,True,VWC,True,2001,gravity,gravity,user-group,unknown,soft,good,insufficient,spring,groundwater,communal standpipe
50.0,-5,38.90099977,-6.44878575,Wami / Ruvu,50,False,Private operator,False,2002,other,other,commercial,per bucket,soft,good,enough,machine dbh,groundwater,communal standpipe
0.0,0,0.0,-2e-08,Lake Victoria,0,True,,True,0,nira/tanira,handpump,user-group,never pay,soft,good,dry,shallow well,groundwater,hand pump
0.0,0,31.69187844,-2.52523204,Lake Victoria,0,True,VWC,True,0,mono,motorpump,user-group,never pay,soft,good,enough,machine dbh,groundwater,communal standpipe multiple
0.0,0,39.13772943,-4.94939508,Pangani,150,True,VWC,True,2008,afridev,handpump,user-group,never pay,soft,good,enough,shallow well,groundwater,hand pump
0.0,1558,34.86369773,-4.7801365,Internal,1,True,VWC,,1980,other,other,user-group,unknown,unknown,unknown,dry,shallow well,groundwater,other
0.0,0,33.00840634,-8.98082706,Lake Rukwa,0,True,VWC,False,0,nira/tanira,handpump,user-group,on failure,soft,good,enough,shallow well,groundwater,hand pump
0.0,0,33.01441244,-3.11586873,Lake Victoria,0,True,VWC,True,0,submersible,submersible,user-group,monthly,soft,good,enough,machine dbh,groundwater,other
0.0,0,33.85016301,-9.29634575,Lake Nyasa,0,True,VWC,,0,gravity,gravity,user-group,never pay,soft,good,enough,spring,groundwater,communal standpipe
300.0,1286,37.65556809,-3.66493966,Pangani,30,True,VWC,False,2007,gravity,gravity,user-group,monthly,soft,good,insufficient,spring,groundwater,communal standpipe
0.0,454,34.62015406,-10.52471048,Lake Nyasa,100,True,VWC,False,2007,mono,motorpump,user-group,never pay,soft,good,enough,lake,surface,communal standpipe
600.0,838,29.70133818,-4.84933172,Lake Tanganyika,328,True,WUG,True,2009,gravity,gravity,user-group,monthly,soft,good,enough,river,surface,communal standpipe multiple
0.0,1222,36.91308929,-3.35828729,Pangani,130,True,VWC,False,2008,gravity,gravity,user-group,unknown,soft,good,insufficient,river,surface,communal standpipe
0.0,0,31.81621197,-1.21642255,Lake Victoria,0,True,VWC,True,0,gravity,gravity,user-group,never pay,soft,good,seasonal,spring,groundwater,improved spring
0.0,0,32.77377766,-5.77975777,Lake Tanganyika,0,False,VWC,True,0,other,other,user-group,never pay,milky,milky,dry,shallow well,groundwater,hand pump
200.0,1009,29.65802199,-4.74661007,Lake Tanganyika,180,True,WUG,True,2006,gravity,gravity,user-group,monthly,soft,good,enough,spring,groundwater,communal standpipe multiple
1000.0,1484,34.84606828,-4.17971575,Internal,230,True,VWC,True,2000,afridev,handpump,user-group,monthly,soft,good,insufficient,machine dbh,groundwater,hand pump
1000.0,1225,33.49671654,-2.11833506,Lake Victoria,500,True,WUG,True,2010,india mark ii,handpump,user-group,monthly,soft,good,enough,machine dbh,groundwater,hand pump
200.0,262,36.89642664,-7.86456131,Rufiji,270,True,WUA,True,1998,gravity,gravity,user-group,monthly,soft,good,insufficient,river,surface,communal standpipe
0.0,1435,34.62028196,-5.16763876,Internal,200,True,VWC,,1970,mono,motorpump,user-group,unknown,unknown,unknown,dry,machine dbh,groundwater,communal standpipe
3000.0,1328,34.98719446,-10.96416598,Ruvuma / Southern Coast,435,,Parastatal,True,2002,gravity,gravity,parastatal,annually,soft,good,enough,spring,groundwater,communal standpipe
0.0,1279,36.88882065,-3.34052161,Pangani,98,True,VWC,True,2008,ksb,submersible,user-group,unknown,soft,good,insufficient,river,surface,communal standpipe
0.0,8,38.76189331,-7.99631692,Rufiji,1,True,VWC,True,1974,mono,motorpump,user-group,never pay,soft,good,dry,machine dbh,groundwater,communal standpipe multiple
0.0,1288,30.90487144,-3.25180885,Lake Tanganyika,1000,True,VWC,False,1996,nira/tanira,handpump,user-group,unknown,milky,milky,enough,shallow well,groundwater,hand pump
0.0,-43,39.81916929,-7.89045891,Rufiji,100,True,VWC,False,0,nira/tanira,handpump,user-group,never pay,salty,salty,enough,shallow well,groundwater,hand pump
0.0,277,39.07608834,-10.46645171,Ruvuma / Southern Coast,1,True,VWC,True,1995,gravity,gravity,user-group,never pay,soft,good,dry,spring,groundwater,communal standpipe multiple
0.0,0,33.70146831,-3.55063559,Internal,0,False,WUG,False,0,afridev,handpump,user-group,unknown,soft,good,insufficient,shallow well,groundwater,hand pump
0.0,0,33.05441945,-2.56905423,Lake Victoria,0,True,VWC,True,0,other,other,user-group,never pay,soft,good,enough,spring,groundwater,other
0.0,0,30.56402053,-2.58178064,Lake Victoria,0,True,VWC,False,0,other - play pump,handpump,user-group,per bucket,soft,good,dry,spring,groundwater,communal standpipe
0.0,0,0.0,-2e-08,Lake Victoria,0,False,WUG,False,0,other,other,user-group,never pay,unknown,unknown,enough,shallow well,groundwater,other
0.0,0,31.53488597,-3.35357029,Lake Tanganyika,0,True,WUG,True,0,nira/tanira,handpump,user-group,unknown,soft,good,insufficient,shallow well,groundwater,hand pump
200.0,963,29.65392846,-4.7609393,Lake Tanganyika,100,True,VWC,True,1984,gravity,gravity,user-group,monthly,soft,good,enough,spring,groundwater,other
0.0,1333,36.86659542,-6.20707121,Wami / Ruvu,150,True,VWC,True,2006,gravity,gravity,user-group,never pay,soft,good,enough,spring,groundwater,communal standpipe
0.0,1625,35.3219999,-4.43770454,Internal,238,True,VWC,True,2011,gravity,gravity,user-group,never pay,soft,good,insufficient,spring,groundwater,communal standpipe
0.0,0,32.884759100000004,-8.91401749,Lake Rukwa,0,False,VWC,False,0,swn 80,handpump,user-group,never pay,soft,good,enough,machine dbh,groundwater,hand pump
100.0,1398,34.60027035,-5.17660075,Internal,1,True,VWC,,2000,submersible,submersible,user-group,per bucket,soft,good,insufficient,machine dbh,groundwater,communal standpipe
0.0,-22,39.66552715,-7.96260378,Rufiji,356,True,VWC,False,0,nira/tanira,handpump,user-group,never pay,soft,good,insufficient,shallow well,groundwater,hand pump
5000.0,1396,34.49577913,-4.61120871,Internal,203,True,VWC,True,2008,afridev,handpump,user-group,on failure,soft,good,enough,machine dbh,groundwater,hand pump
0.0,0,31.40493692,-1.83276821,Lake Victoria,0,True,VWC,False,0,nira/tanira,handpump,user-group,never pay,soft,good,dry,shallow well,groundwater,hand pump
0.0,1234,32.90371127,-2.0058891,Lake Victoria,200,True,,True,2011,other,other,unknown,never pay,soft,good,enough,rainwater harvesting,surface,communal standpipe
0.0,1602,34.66496598,-1.81535948,Lake Victoria,200,False,WUG,,1995,nira/tanira,handpump,user-group,never pay,salty,salty,insufficient,shallow well,groundwater,hand pump
200.0,310,37.08472343,-7.61591528,Rufiji,350,True,VWC,True,2004,swn 80,handpump,user-group,on failure,soft,good,enough,shallow well,groundwater,hand pump
0.0,1178,37.6201638,-3.65439017,Pangani,64,True,Water Board,False,1995,gravity,gravity,user-group,never pay,soft,good,insufficient,river,surface,communal standpipe
1000.0,1264,35.53893412,-7.64891157,Rufiji,1,True,VWC,True,1987,gravity,gravity,user-group,monthly,soft,good,enough,spring,groundwater,communal standpipe
0.0,1677,34.96729341,-8.51213853,Rufiji,0,False,VWC,True,2000,nira/tanira,handpump,user-group,never pay,soft,good,enough,shallow well,groundwater,hand pump
0.0,48,38.70446884,-6.84080405,Wami / Ruvu,50,True,VWC,True,2008,mono,motorpump,user-group,never pay,soft,good,insufficient,river,surface,communal standpipe
0.0,1523,36.6356315,-3.31833062,Pangani,150,True,VWC,True,1995,gravity,gravity,user-group,never pay,soft,good,insufficient,spring,groundwater,communal standpipe
6000.0,1433,35.60277175,-7.79239888,Rufiji,420,True,VWC,True,1984,gravity,gravity,user-group,annually,soft,good,dry,spring,groundwater,communal standpipe
0.0,1606,35.52258383,-4.24170705,Internal,205,True,VWC,True,2004,gravity,gravity,user-group,never pay,soft,good,enough,spring,groundwater,communal standpipe
0.0,0,33.18821619,-4.22038746,Internal,0,False,Water authority,True,0,ksb,submersible,commercial,never pay,coloured,colored,insufficient,dam,surface,communal standpipe
250.0,1460,29.91142389,-4.44230034,Lake Tanganyika,620,True,Water authority,True,1991,gravity,gravity,user-group,monthly,soft,good,enough,river,surface,communal standpipe
1000.0,1929,35.19019715,-8.57421286,Rufiji,0,True,VWC,True,0,swn 80,handpump,user-group,annually,soft,good,enough,hand dtw,groundwater,hand pump
0.0,1429,34.927131,-10.95394248,Lake Nyasa,80,,VWC,True,2011,gravity,gravity,user-group,unknown,soft,good,enough,spring,groundwater,communal standpipe
0.0,1875,35.11236270000001,-8.67096614,Rufiji,0,True,VWC,False,2000,submersible,submersible,user-group,never pay,soft,good,enough,machine dbh,groundwater,communal standpipe
0.0,1145,36.73342511,-3.47745162,Pangani,200,True,VWC,True,2000,gravity,gravity,user-group,never pay,soft,good,insufficient,spring,groundwater,communal standpipe
500.0,1746,34.55346557,-9.14811112,Rufiji,45,True,WUA,True,1993,gravity,gravity,user-group,monthly,soft,good,enough,river,surface,communal standpipe
0.0,0,33.71818369,-9.52336729,Lake Nyasa,0,True,VWC,True,0,swn 80,handpump,user-group,never pay,soft,good,enough,hand dtw,groundwater,hand pump
0.0,1560,34.877931700000005,-4.26270409,Internal,275,True,Parastatal,True,2008,gravity,gravity,parastatal,never pay,soft,good,seasonal,rainwater harvesting,surface,communal standpipe
500.0,2030,34.69191218,-9.3341577,Rufiji,29,True,VWC,True,2009,gravity,gravity,user-group,monthly,soft,good,enough,river,surface,communal standpipe
0.0,298,36.04041365,-8.96918784,Rufiji,300,True,,True,1996,swn 80,handpump,user-group,never pay,soft,good,enough,shallow well,groundwater,hand pump
0.0,450,38.06169826,-4.5798533,Pangani,210,True,,,1994,gravity,gravity,commercial,never pay,soft,good,insufficient,rainwater harvesting,surface,communal standpipe
33.0,748,37.38016806,-3.42379732,Pangani,150,True,Water Board,True,2008,submersible,submersible,user-group,per bucket,soft,good,enough,machine dbh,groundwater,communal standpipe
5.0,1325,37.2750543,-3.2392769,Pangani,20,True,Water Board,True,2007,gravity,gravity,user-group,per bucket,soft,good,enough,river,surface,communal standpipe
500.0,720,37.28960321,-3.55779889,Pangani,200,True,VWC,True,1977,gravity,gravity,user-group,monthly,soft,good,insufficient,spring,groundwater,other
7.0,1287,37.2301478,-3.23640538,Pangani,20,True,Water Board,True,2008,gravity,gravity,user-group,per bucket,soft,good,enough,spring,groundwater,communal standpipe
0.0,0,37.21950031,-6.52391277,Wami / Ruvu,585,True,VWC,True,2005,submersible,submersible,user-group,never pay,salty,salty,insufficient,machine dbh,groundwater,communal standpipe
500.0,1803,34.82401752,-9.02749522,Rufiji,105,True,WUG,True,2011,gravity,gravity,user-group,monthly,soft,good,enough,spring,groundwater,communal standpipe
20.0,175,38.36129077,-6.63517301,Wami / Ruvu,200,True,WUA,True,1972,ksb,submersible,user-group,per bucket,soft,good,enough,river,surface,communal standpipe
0.0,0,31.3634384,-2.90006923,Lake Tanganyika,0,True,VWC,True,0,nira/tanira,handpump,user-group,never pay,milky,milky,enough,shallow well,groundwater,hand pump
0.0,0,33.47419437,-2.87871784,Lake Victoria,0,True,VWC,True,0,swn 80,handpump,user-group,never pay,soft,good,dry,shallow well,groundwater,hand pump
0.0,0,33.42983432,-3.69590037,Internal,0,False,Parastatal,False,0,gravity,gravity,parastatal,never pay,soft,good,enough,rainwater harvesting,surface,communal standpipe
0.0,62,39.10881434,-9.66586176,Ruvuma / Southern Coast,268,True,,True,1985,nira/tanira,handpump,user-group,never pay,soft,good,enough,shallow well,groundwater,hand pump
0.0,792,37.41274321,-3.37110707,Pangani,1,False,VWC,True,1974,gravity,gravity,user-group,unknown,soft,good,insufficient,spring,groundwater,other
250.0,1115,29.96628591,-4.83796034,Lake Tanganyika,530,True,Water authority,True,2009,gravity,gravity,user-group,monthly,soft,good,enough,river,surface,communal standpipe
50.0,96,39.03027514,-7.09930885,Wami / Ruvu,250,True,VWC,False,2009,india mark ii,handpump,user-group,per bucket,soft,good,enough,machine dbh,groundwater,hand pump
0.0,313,36.35020038,-8.29824248,Rufiji,100,True,,True,1980,other,other,user-group,never pay,soft,good,insufficient,shallow well,groundwater,hand pump
50.0,28,39.18450813,-6.89381376,Wami / Ruvu,250,,WUG,False,2000,submersible,submersible,user-group,per bucket,soft,good,enough,machine dbh,groundwater,communal standpipe
0.0,1299,30.40994013,-5.52080175,Lake Tanganyika,145,True,Water authority,True,1983,other,other,commercial,never pay,soft,good,enough,machine dbh,groundwater,hand pump
0.0,1035,37.38992451,-3.31842484,Pangani,55,True,VWC,True,1975,gravity,gravity,user-group,unknown,soft,good,insufficient,spring,groundwater,other
0.0,307,36.87399544,-7.89437827,Rufiji,300,True,Water Board,True,1996,gravity,gravity,user-group,never pay,soft,good,insufficient,river,surface,communal standpipe
200.0,439,37.13938001,-6.68484434,Wami / Ruvu,300,True,VWC,True,1976,swn 80,handpump,user-group,monthly,soft,good,insufficient,shallow well,groundwater,hand pump
0.0,0,32.78594785,-7.71941754,Lake Rukwa,0,True,VWC,True,0,gravity,gravity,user-group,never pay,soft,good,enough,spring,groundwater,communal standpipe
0.0,1867,38.33200489,-4.744794799999998,Pangani,1,True,VWC,True,2000,gravity,gravity,user-group,never pay,soft,good,enough,spring,groundwater,communal standpipe
0.0,2215,34.43508661,-9.29943348,Lake Nyasa,100,True,VWC,False,1999,gravity,gravity,user-group,on failure,soft,good,enough,spring,groundwater,communal standpipe
0.0,1422,30.60788074,-3.61334349,Lake Tanganyika,120,True,VWC,False,2000,gravity,gravity,user-group,unknown,soft,good,insufficient,spring,groundwater,improved spring
0.0,1386,30.58114846,-5.73664565,Lake Tanganyika,130,True,Water authority,True,1984,other,other,commercial,never pay,soft,good,enough,machine dbh,groundwater,other
0.0,1312,30.4964239,-3.61895509,Lake Tanganyika,500,True,VWC,False,2007,gravity,gravity,user-group,unknown,soft,good,seasonal,rainwater harvesting,surface,communal standpipe
